# date,lai,canht,sm,lat,lon,lai_std,canht_std,sm_std
2017-01-01 00:00:00,0.0019999989308420001,0.0014999991981315,0.38856767147799998,48.25,11.75,0.0,0.0,0.0157569250704
2017-01-02 00:00:00,0.0019999989308420001,0.0014999991981315,0.39070752143900001,48.25,11.75,0.0,0.0,0.016963021367200001
2017-01-03 00:00:00,0.0019999989308420001,0.0014999991981315,0.395872235894,48.25,11.75,0.0,0.0,0.0192641744056
2017-01-04 00:00:00,0.0019999989308420001,0.0014999991981315,0.39979513853799997,48.25,11.75,0.0,0.0,0.022338971962899998
2017-01-05 00:00:00,0.0019999989308420001,0.0014999991981315,0.40225274711800002,48.25,11.75,0.0,0.0,0.023007378297199999
2017-01-06 00:00:00,0.0019999989308420001,0.0014999991981315,0.40333307832499998,48.25,11.75,0.0,0.0,0.022259462153400002
2017-01-07 04:00:00,0.0019999989308420001,0.0014999991981315,0.40620962768800001,48.25,11.75,0.0,0.0,0.0238588117792
2017-01-08 00:00:00,0.0019999989308420001,0.0014999991981315,0.405751600564,48.25,11.75,0.0,0.0,0.02581579765
2017-01-09 00:00:00,0.0019999989308420001,0.0014999991981315,0.40382176429,48.25,11.75,0.0,0.0,0.026823231034999999
2017-01-10 00:00:00,0.0019999989308420001,0.0014999991981315,0.405547718108,48.25,11.75,0.0,0.0,0.028366736793399999
2017-01-11 00:00:00,0.0019999989308420001,0.0014999991981315,0.40249243885300001,48.25,11.75,0.0,0.0,0.028741981040899998
2017-01-12 00:00:00,0.0019999989308420001,0.0014999991981315,0.39953905254599997,48.25,11.75,0.0,0.0,0.028109460093699998
2017-01-13 00:00:00,0.0019999989308420001,0.0014999991981315,0.40018950909399997,48.25,11.75,0.0,0.0,0.029334449705100001
2017-01-14 00:00:00,0.0019999989308420001,0.0014999991981315,0.39891125500199998,48.25,11.75,0.0,0.0,0.028482742168000001
2017-01-15 00:00:00,0.0019999989308420001,0.0014999991981315,0.39854473531200002,48.25,11.75,0.0,0.0,0.02882711416
2017-01-16 01:00:00,0.0019999989308420001,0.0014999991981315,0.39558038979799998,48.25,11.75,0.0,0.0,0.029303728931799999
2017-01-17 00:00:00,0.0019999989308420001,0.0014999991981315,0.399206121862,48.25,11.75,0.0,0.0,0.032118167950700001
2017-01-18 00:00:00,0.0019999989308420001,0.0014999991981315,0.40212588995699999,48.25,11.75,0.0,0.0,0.036718691132999998
2017-01-19 00:00:00,0.0019999989308420001,0.0014999991981315,0.405805917382,48.25,11.75,0.0,0.0,0.0338755435218
2017-01-20 00:00:00,0.0019999989308420001,0.0014999991981315,0.41335878401999998,48.25,11.75,0.0,0.0,0.0323871243563
2017-01-21 00:00:00,0.0019999989308420001,0.0014999991981315,0.42193255275500002,48.25,11.75,0.0,0.0,0.033677808214800001
2017-01-22 00:00:00,0.0019999989308420001,0.0014999991981315,0.42119717657599998,48.25,11.75,0.0,0.0,0.034636561551599998
2017-01-23 00:00:00,0.0019999989308420001,0.0014999991981315,0.41980862587700002,48.25,11.75,0.0,0.0,0.034015320331999999
2017-01-24 00:00:00,0.0019999989308420001,0.0014999991981315,0.42173149555900002,48.25,11.75,0.0,0.0,0.035352182294700003
2017-01-25 00:00:00,0.0019999989308420001,0.0014999991981315,0.42422607570900001,48.25,11.75,0.0,0.0,0.0359816134964
2017-01-26 00:00:00,0.0019999989308420001,0.0014999991981315,0.426485674679,48.25,11.75,0.0,0.0,0.035279235373999997
2017-01-27 00:00:00,0.0019999989308420001,0.0014999991981315,0.42815581113099999,48.25,11.75,0.0,0.0,0.036820750001799997
2017-01-28 00:00:00,0.0019999989308420001,0.0014999991981315,0.42935433506999998,48.25,11.75,0.0,0.0,0.035805603704499998
2017-01-29 00:00:00,0.0019999989308420001,0.0014999991981315,0.42922715187100002,48.25,11.75,0.0,0.0,0.037094877613600002
2017-01-30 00:00:00,0.0019999989308420001,0.0014999991981315,0.42861592769599999,48.25,11.75,0.0,0.0,0.037795224903499999
2017-01-31 00:00:00,0.0019999989308420001,0.0014999991981315,0.42560390353200001,48.25,11.75,0.0,0.0,0.037287242351599997
2017-02-01 00:00:00,0.0019999989308420001,0.0014999991981315,0.422775086164,48.25,11.75,0.0,0.0,0.038636040353700003
2017-02-02 00:00:00,0.0019999989308420001,0.0014999991981315,0.42266797721400001,48.25,11.75,0.0,0.0,0.039564514842999998
2017-02-03 00:00:00,0.0019999989308420001,0.0014999991981315,0.42129986494799998,48.25,11.75,0.0,0.0,0.040224738008500002
2017-02-04 00:00:00,0.0019999989308420001,0.0014999991981315,0.41961012422999999,48.25,11.75,0.0,0.0,0.0436193323777
2017-02-05 00:00:00,0.0019999989308420001,0.0014999991981315,0.41702918827500002,48.25,11.75,0.0,0.0,0.044690516191599999
2017-02-06 00:00:00,0.0019999989308420001,0.0014999991981315,0.41533218354000001,48.25,11.75,0.0,0.0,0.042875546581500001
2017-02-07 00:00:00,0.0019999989308420001,0.0014999991981315,0.41505894124499998,48.25,11.75,0.0,0.0,0.037598379465700001
2017-02-08 00:00:00,0.0019999989308420001,0.0014999991981315,0.41051109880199999,48.25,11.75,0.0,0.0,0.0394689014154
2017-02-09 00:00:00,0.0019999989308420001,0.0014999991981315,0.40917500704499998,48.25,11.75,0.0,0.0,0.039469364941700003
2017-02-10 00:00:00,0.0019999989308420001,0.0014999991981315,0.40733962625300002,48.25,11.75,0.0,0.0,0.039624974433399997
2017-02-11 00:00:00,0.0019999989308420001,0.0014999991981315,0.40351640045600001,48.25,11.75,0.0,0.0,0.041220139740600001
2017-02-12 00:00:00,0.0019999989308420001,0.0014999991981315,0.40156412839900002,48.25,11.75,0.0,0.0,0.042167882275399998
2017-02-13 00:00:00,0.0019999989308420001,0.0014999991981315,0.39872146338199999,48.25,11.75,0.0,0.0,0.041724585696699998
2017-02-14 00:00:00,0.0019999989308420001,0.0014999991981315,0.39927836686399998,48.25,11.75,0.0,0.0,0.041159383571799997
2017-02-15 00:00:00,0.0019999989308420001,0.0014999991981315,0.39899069577500001,48.25,11.75,0.0,0.0,0.043097787527599997
2017-02-16 00:00:00,0.0019999989308420001,0.0014999991981315,0.39732342332600001,48.25,11.75,0.0,0.0,0.044395451731500002
2017-02-17 00:00:00,0.0019999989308420001,0.0014999991981315,0.39614843547299999,48.25,11.75,0.0,0.0,0.045288996464299999
2017-02-18 00:00:00,0.0019999989308420001,0.0014999991981315,0.39523988336299998,48.25,11.75,0.0,0.0,0.046623900960399998
2017-02-19 00:00:00,0.0019999989308420001,0.0014999991981315,0.39504626125100001,48.25,11.75,0.0,0.0,0.047421238419399998
2017-02-20 00:00:00,0.0019999989308420001,0.0014999991981315,0.39407686561299998,48.25,11.75,0.0,0.0,0.047405418722599998
2017-02-21 00:00:00,0.0019999989308420001,0.0014999991981315,0.393461638093,48.25,11.75,0.0,0.0,0.045458524924699997
2017-02-22 00:00:00,0.0019999989308420001,0.0014999991981315,0.39446412324899999,48.25,11.75,0.0,0.0,0.044883151555099997
2017-02-23 00:00:00,0.0019999989308420001,0.0014999991981315,0.39423287019100001,48.25,11.75,0.0,0.0,0.046874900423300003
2017-02-24 00:00:00,0.0019999989308420001,0.0014999991981315,0.395019384325,48.25,11.75,0.0,0.0,0.048326545587600002
2017-02-25 00:00:00,0.0019999989308420001,0.0014999991981315,0.39220517590600001,48.25,11.75,0.0,0.0,0.046159307555699997
2017-02-26 00:00:00,0.0019999989308420001,0.0014999991981315,0.38773457497399999,48.25,11.75,0.0,0.0,0.042277958833900002
2017-02-27 00:00:00,0.0019999989308420001,0.0014999991981315,0.38746718660000001,48.25,11.75,0.0,0.0,0.041076699010699998
2017-02-28 00:00:00,0.0019999989308420001,0.0014999991981315,0.38919867798699997,48.25,11.75,0.0,0.0,0.039897039262099997
2017-03-01 00:00:00,0.0034112088335599999,0.0019083171396,0.38027127027500002,48.25,11.75,0.00702068062166,0.0027084748140799998,0.038076155901199997
2017-03-02 00:00:00,0.0064947739196999999,0.0028073023224750001,0.38056477665900001,48.25,11.75,0.022361223232600001,0.0086716679013900001,0.039035938156899999
2017-03-03 00:00:00,0.0065686637116599998,0.0028141219506449999,0.37860389560500002,48.25,11.75,0.0227288203063,0.0087169041971500005,0.035720411395199998
2017-03-04 00:00:00,0.0066729751182799998,0.0028231120447200003,0.37458651870499998,48.25,11.75,0.023247763001999999,0.0087765377348400005,0.035531939621999999
2017-03-05 00:00:00,0.00678413837682,0.0028344346548000001,0.373087518811,48.25,11.75,0.023800793230600002,0.0088516434334099999,0.0391140032138
2017-03-06 00:00:00,0.0069102635933000001,0.0028446439246199999,0.369828881025,48.25,11.75,0.024428258260099998,0.00891936406817,0.036074315276299999
2017-03-07 00:00:00,0.0070133286667999999,0.0028533671388900001,0.36675340414000002,48.25,11.75,0.024941000526800001,0.0089772273255599999,0.035412390275600003
2017-03-08 00:00:00,0.0086660291720199994,0.0033034328813699998,0.36513316422699998,48.25,11.75,0.0266717434422,0.0094892338739200003,0.036752812246900003
2017-03-09 00:00:00,0.01185238067992,0.0041954281157850007,0.36340873360600001,48.25,11.75,0.034600631223799999,0.012583041949700001,0.039578334056699999
2017-03-10 00:00:00,0.01203565572388,0.0042154579586400004,0.36063452258700002,48.25,11.75,0.035254513606000001,0.0126772988602,0.041046990527799997
2017-03-11 00:00:00,0.01231396262534,0.0042432481027200007,0.35754054486800002,48.25,11.75,0.036231906493200003,0.012807723465,0.041644159891499999
2017-03-12 00:00:00,0.01375695148948,0.0045981613628100007,0.35297293975900002,48.25,11.75,0.037678112955899998,0.0130992550933,0.042286496738499997
2017-03-13 00:00:00,0.017471450068979998,0.0056066064897449999,0.35330889627299999,48.25,11.75,0.044312780010800003,0.0155856042225,0.045773775893600002
2017-03-14 00:00:00,0.018143408950419999,0.0057105142716300005,0.34766303807499999,48.25,11.75,0.045745048132399997,0.015776035714199999,0.045591776311899999
2017-03-15 00:00:00,0.023024964779600001,0.0070123168453499994,0.34197692975400001,48.25,11.75,0.052088239067399997,0.018036947220900001,0.0453156104753
2017-03-16 00:00:00,0.0235532034934,0.0070705809071699996,0.34007841527499999,48.25,11.75,0.053484598563800001,0.018233274122100001,0.044392554172300001
2017-03-17 00:00:00,0.024156345278000001,0.0071345954015850001,0.33959472298600002,48.25,11.75,0.055006658099899998,0.018445097587300001,0.0407560848681
2017-03-18 00:00:00,0.0247862695158,0.0072010492533450005,0.34672774493699998,48.25,11.75,0.056546993560200001,0.018662889056300001,0.0557138682496
2017-03-19 00:00:00,0.026458598799000001,0.0075862153724250009,0.34429366082000001,48.25,11.75,0.058005469690100002,0.018933553561600001,0.051619552760100003
2017-03-20 00:00:00,0.034869961989999997,0.0099195531033900008,0.35329949006400002,48.25,11.75,0.066235011006500005,0.0222867054604,0.054572873996399998
2017-03-21 00:00:00,0.037234867070800003,0.01047894833958,0.34932875528899998,48.25,11.75,0.067959051978599999,0.022633927898900001,0.054028927549400002
2017-03-22 00:00:00,0.041030949358800001,0.01139318995527,0.348339177221,48.25,11.75,0.072658692952599996,0.024132819772099998,0.054633306639999997
2017-03-23 00:00:00,0.044132670369000003,0.012042813026339999,0.34775311469999998,48.25,11.75,0.075509464611100002,0.024621244426,0.043222124588800002
2017-03-24 00:00:00,0.048522082921199999,0.012996838954275001,0.34892416179199998,48.25,11.75,0.080964559149799997,0.0261268727197,0.038861274031200002
2017-03-25 00:00:00,0.0504507914744,0.01319702182431,0.34669863760500003,48.25,11.75,0.084468131342200006,0.026602073537999999,0.035923367917600001
2017-03-26 00:00:00,0.052430587168800002,0.01341085702647,0.34535421967500002,48.25,11.75,0.088084798124499999,0.0271120216219,0.039758143259300001
2017-03-27 00:00:00,0.054399328287600003,0.01362788416911,0.34312720671300001,48.25,11.75,0.091737445091200007,0.027635930554700001,0.037573235771800002
2017-03-28 00:00:00,0.056360942777200003,0.013842726429,0.34666820287700001,48.25,11.75,0.095310205402500001,0.028150061289300001,0.045196182746199999
2017-03-29 00:00:00,0.064971835324600005,0.015965629562249999,0.34295508340000003,48.25,11.75,0.100810155447,0.029780798182199999,0.050883102331100001
2017-03-30 00:00:00,0.070702505321199996,0.01715997873225,0.342848947495,48.25,11.75,0.106655775964,0.0312825562017,0.056844030810899997
2017-03-31 00:00:00,0.077645223648200007,0.018623607539400001,0.33966555580500002,48.25,11.75,0.11324152139099999,0.032916615701800003,0.057689599470300001
2017-04-01 00:00:00,0.0841623971006,0.019960085927699999,0.33303757205599999,48.25,11.75,0.117972820583,0.033728028139599998,0.057097633893800001
2017-04-02 00:00:00,0.093486776962000001,0.022005147646349997,0.32486186534200001,48.25,11.75,0.12583252624499999,0.0359815013421,0.054952614673599999
2017-04-03 00:00:00,0.099857464945000002,0.023030177273249998,0.31612696066500001,48.25,11.75,0.132158699204,0.036985596907900001,0.052633823375999998
2017-04-04 00:00:00,0.10913638610860001,0.0247970610147,0.31264441564700002,48.25,11.75,0.14036253743300001,0.038749506911700003,0.050802511401700001
2017-04-05 00:00:00,0.1224219919694,0.02775095158845,0.30922093704300002,48.25,11.75,0.14874708875500001,0.040763433995700003,0.0546391116865
2017-04-06 00:00:00,0.1358949268098,0.030657349991399997,0.30520589888100003,48.25,11.75,0.15724741464899999,0.042671889413100003,0.052779199499100003
2017-04-07 00:00:00,0.15087602444000001,0.033838660586700001,0.30190897464799998,48.25,11.75,0.16676375803900001,0.044991449804699997,0.051365134644399998
2017-04-08 00:00:00,0.16793085419100001,0.037464703781249997,0.29782164871700001,48.25,11.75,0.17577293990599999,0.046955326826299999,0.050975114472400003
2017-04-09 00:00:00,0.18252746902879999,0.0402109663782,0.298755236566,48.25,11.75,0.18626451436200001,0.049297647982099999,0.051417807401
2017-04-10 00:00:00,0.194055732619,0.041829835125300002,0.29342046171399999,48.25,11.75,0.19657699233600001,0.050903207622399999,0.057762723308200002
2017-04-11 00:00:00,0.20985842499400001,0.044542788384750003,0.28667355447999998,48.25,11.75,0.20800602483299999,0.052985167721800001,0.061310516893200002
2017-04-12 00:00:00,0.22548164033400001,0.047081098349249999,0.27840720847200001,48.25,11.75,0.21983999747999999,0.055136153799700001,0.059996649999
2017-04-13 00:00:00,0.24671773050000001,0.051129257390249996,0.27363576918799998,48.25,11.75,0.23145818179899999,0.057347902768099999,0.0579546543973
2017-04-14 00:00:00,0.27383697206199997,0.056747857569749996,0.26869272381100001,48.25,11.75,0.24194926262999999,0.059187348193300002,0.0553762038791
2017-04-15 00:00:00,0.29688545643800002,0.060946612857449997,0.263166020364,48.25,11.75,0.25418675298600002,0.0616519545677,0.054861959198700003
2017-04-16 00:00:00,0.31557332746599998,0.063544485645900012,0.255697260052,48.25,11.75,0.26808099600899998,0.063997092324600005,0.057875837873599997
2017-04-17 00:00:00,0.34882213448600002,0.070101024118499999,0.25517921105000002,48.25,11.75,0.28105681697099999,0.066127552356200006,0.060497628259399999
2017-04-18 00:00:00,0.37460188717199999,0.074232045620399992,0.257716172636,48.25,11.75,0.29573170042000002,0.068550658316400004,0.067918538667299994
2017-04-19 00:00:00,0.404973740774,0.079473384360299992,0.25735971227299997,48.25,11.75,0.310359122293,0.071009517517400006,0.0705218791032
2017-04-20 00:00:00,0.435873417318,0.084932356680450002,0.26061848685099998,48.25,11.75,0.32397825547699999,0.073502643058100003,0.078766426465399997
2017-04-21 00:00:00,0.46411946456800002,0.089565366329699997,0.25899906247900001,48.25,11.75,0.33741084533900001,0.075836158661499994,0.084341357508399994
2017-04-22 00:00:00,0.49311788009000002,0.09383620263195,0.25259796008500002,48.25,11.75,0.35388769309700002,0.078613889479200005,0.081499520619499999
2017-04-23 00:00:00,0.52258433805399995,0.097644167739150009,0.24570194572199999,48.25,11.75,0.37334708963399998,0.0820255577249,0.078434045964100002
2017-04-24 00:00:00,0.55627367858400001,0.10234809500520001,0.23889166504100001,48.25,11.75,0.39274107408199999,0.0851985232619,0.075417954847599999
2017-04-25 00:00:00,0.59600755648600001,0.10863626082900001,0.23569480024299999,48.25,11.75,0.411735806348,0.088310752912899998,0.077783589380900006
2017-04-26 00:00:00,0.63262797360400003,0.11417748512459999,0.23583592675600001,48.25,11.75,0.42986629312899999,0.091212713206200002,0.087707197517299995
2017-04-27 00:00:00,0.67971308160999999,0.1224219662778,0.22938112311100001,48.25,11.75,0.44728205153599998,0.093669688660600006,0.085168908065700002
2017-04-28 00:00:00,0.73159062482799997,0.13170699404895,0.226796061844,48.25,11.75,0.46573151226499998,0.096724312303800006,0.084426108591900001
2017-04-29 00:00:00,0.77294117901000003,0.13794155540519998,0.22534759163900001,48.25,11.75,0.48500613036899998,0.100077867219,0.084169525736599998
2017-04-30 00:00:00,0.82020797891999997,0.14559624175890001,0.222191170603,48.25,11.75,0.50411674112299998,0.10340946364299999,0.082402522099200001
2017-05-01 00:00:00,0.87737330373800004,0.15559271854200002,0.22261664114900001,48.25,11.75,0.52156132526400001,0.105918749487,0.079707892553700005
2017-05-02 00:00:00,0.93273935664999996,0.16487248289700002,0.232103416994,48.25,11.75,0.53964783584700005,0.109050357529,0.091638272644600005
2017-05-03 00:00:00,0.97863276520800002,0.17157797554949999,0.23943633258300001,48.25,11.75,0.55901069248699997,0.112691343296,0.090818435796999997
2017-05-04 00:00:00,1.030906512896,0.18027364274249999,0.24442625246899999,48.25,11.75,0.57473804060099998,0.11543026630100001,0.085608505730899995
2017-05-05 00:00:00,1.081184187876,0.18815045382599999,0.24366758435999999,48.25,11.75,0.59314516336300005,0.118768346023,0.078158566987300004
2017-05-06 00:00:00,1.129818739044,0.19523542858499998,0.249865690172,48.25,11.75,0.61449082146599998,0.12276973565800001,0.080244122426600006
2017-05-07 00:00:00,1.1849445339060001,0.2046014522115,0.25017879441399998,48.25,11.75,0.63009456190299995,0.12508248043,0.079321916838200002
2017-05-08 00:00:00,1.241105237008,0.21411969959099997,0.246420270577,48.25,11.75,0.64572286800900003,0.12756386275100001,0.079379031885499995
2017-05-09 00:00:00,1.3070931645199999,0.22589866871700001,0.24468731835499999,48.25,11.75,0.660885932101,0.129432262145,0.073162680082399997
2017-05-10 00:00:00,1.3710926109920001,0.23695669577400003,0.246778933108,48.25,11.75,0.67731429087200001,0.13178008912700001,0.074295194050699995
2017-05-11 00:00:00,1.436440950498,0.24815715278549999,0.24474301546800001,48.25,11.75,0.69319821514199997,0.13420488948500001,0.070993786308599996
2017-05-12 00:00:00,1.5102826238,0.26138198960699999,0.24441455721899999,48.25,11.75,0.70669177786000004,0.13555842442900001,0.063915083815200002
2017-05-13 00:00:00,1.5838969398760001,0.27424063423349998,0.24586385622599999,48.25,11.75,0.72107619808800005,0.13741486229800001,0.059810193074199998
2017-05-14 00:00:00,1.64780423549,0.28454983299299996,0.261356088072,48.25,11.75,0.73744298154700005,0.14043105857999999,0.074568460042900006
2017-05-15 00:00:00,1.7157888018859999,0.29634200620649997,0.27305654078699998,48.25,11.75,0.74869214225799996,0.14172526597999999,0.067854469065899994
2017-05-16 00:00:00,1.786096474706,0.30874004906250002,0.27227409035,48.25,11.75,0.75806537406200003,0.14261887069400001,0.0647367342135
2017-05-17 00:00:00,1.8535583543080001,0.320080318566,0.27198285356200003,48.25,11.75,0.77009814035000002,0.144721724409,0.057993043474300003
2017-05-18 00:00:00,1.9241430519839999,0.33252684789300002,0.27672734141299998,48.25,11.75,0.77912089097199999,0.14576645148699999,0.055785581651199997
2017-05-19 00:00:00,1.992663380238,0.34436910344850002,0.29788298413199998,48.25,11.75,0.78825556968400001,0.147166192025,0.056049171130300002
2017-05-20 00:00:00,2.06001442074,0.35653287910800002,0.30280917689199999,48.25,11.75,0.79342013251400001,0.14785218203200001,0.065791330370799997
2017-05-21 00:00:00,2.1285732136600002,0.36891583251600002,0.29084322467399998,48.25,11.75,0.79777843872800003,0.14861895482099999,0.065972643896899996
2017-05-22 00:00:00,2.19676658256,0.380657596875,0.28048722729100001,48.25,11.75,0.80472484462500005,0.15015841187199999,0.065009526630200001
2017-05-23 00:00:00,2.2662797220400002,0.39308465483550004,0.28267163142599999,48.25,11.75,0.80897205182999998,0.15064771789100001,0.064865673516700001
2017-05-24 00:00:00,2.3322801809399998,0.40513154606400004,0.285297055691,48.25,11.75,0.81239711891499999,0.151161275377,0.067307237456800006
2017-05-25 00:00:00,2.3978614952599999,0.41724793017899997,0.27513301119200001,48.25,11.75,0.81543267418900001,0.15139133917299999,0.066213203493299996
2017-05-26 00:00:00,2.4645702426999998,0.42980412791549993,0.27613027200099999,48.25,11.75,0.81735920608000001,0.151125449883,0.066293114691800006
2017-05-27 00:00:00,2.5282508525199998,0.4421403337575,0.30997520849100002,48.25,11.75,0.817216996109,0.150044252672,0.078028014366699996
2017-05-28 00:00:00,2.5801745966,0.45229629724500003,0.32368067324200001,48.25,11.75,0.81909782290099997,0.15017392802900001,0.078572245145399996
2017-05-29 00:00:00,2.63016609132,0.46246681004099999,0.32842041134799999,48.25,11.75,0.81925626944200003,0.15002062751100001,0.078654347338000002
2017-05-30 00:00:00,2.6780211397999998,0.47247427839149997,0.32335112452499998,48.25,11.75,0.81812851130800002,0.149436588845,0.080999125099300004
2017-05-31 00:00:00,2.7344921172599999,0.48475005074849997,0.315962465852,48.25,11.75,0.81419172402999995,0.14676620818399999,0.078697113234799998
2017-06-01 00:00:00,2.7945144696400002,0.49788786593550005,0.32435568228400002,48.25,11.75,0.81046078674599997,0.143618718694,0.083643838270899995
2017-06-02 00:00:00,2.84347745582,0.50870106942600002,0.32368580982099998,48.25,11.75,0.81094164445399997,0.14229599253,0.080846701782500002
2017-06-03 00:00:00,2.88215594982,0.5155286741984999,0.31154915973500003,48.25,11.75,0.81625664276900001,0.14021353493499999,0.074943375952600005
2017-06-04 00:00:00,2.90296150552,0.51387538931849996,0.30120437338900002,48.25,11.75,0.83874468717499995,0.14985681961799999,0.067794373429999999
2017-06-05 00:00:00,2.94942277018,0.52395904063650001,0.30207536250400002,48.25,11.75,0.84195059699700003,0.149657089253,0.065396390691499995
2017-06-06 00:00:00,2.99585848694,0.53416117812899999,0.30251859873499998,48.25,11.75,0.84500181585199996,0.14890489491100001,0.056723665205099999
2017-06-07 00:00:00,3.0305775743200001,0.54066408188549997,0.31890934512000002,48.25,11.75,0.85002313535499996,0.146854671819,0.049095222809399999
2017-06-08 00:00:00,3.0551718590000001,0.54560108512049998,0.31603002771700001,48.25,11.75,0.85526192680699997,0.148718905574,0.0532794239884
2017-06-09 00:00:00,3.0643929827199998,0.54750880948500003,0.32156753867900001,48.25,11.75,0.867418980058,0.152177077976,0.056952579873200002
2017-06-10 00:00:00,3.0689183744599999,0.54933718174050006,0.32872272580900003,48.25,11.75,0.87387835430100003,0.15471856161299999,0.066243677233799994
2017-06-11 00:00:00,3.08325173252,0.55587528689849997,0.32387100800899998,48.25,11.75,0.87140353456999997,0.15503850909799999,0.071650545129400001
2017-06-12 00:00:00,3.0988685136399998,0.56316128260500009,0.31914001986399998,48.25,11.75,0.86969243151099995,0.154375754112,0.066964838845900002
2017-06-13 00:00:00,3.11370910162,0.57055171503749991,0.31602337539199998,48.25,11.75,0.86855845391499997,0.15365626612700001,0.061962205522300001
2017-06-14 00:00:00,3.1236045181200001,0.57747775751250008,0.31487945869599998,48.25,11.75,0.86834681054999996,0.15297294321900001,0.065020335638900001
2017-06-15 00:00:00,3.1266949313199999,0.58405561952999996,0.31618449106800001,48.25,11.75,0.86879549327100003,0.15231118022000001,0.066578651991999999
2017-06-16 00:00:00,3.1188128965400002,0.58741226843700001,0.32072613433000002,48.25,11.75,0.87476165681600004,0.15206163839100001,0.0694984968535
2017-06-17 00:00:00,3.0883893152400002,0.58556225846700005,0.321434178352,48.25,11.75,0.88681954772299998,0.15449540726,0.0715503189613
2017-06-18 00:00:00,3.04989006404,0.58186308260099995,0.31316031321900001,48.25,11.75,0.90546729289399996,0.16104583336,0.074578205183600005
2017-06-19 00:00:00,3.0186734605600001,0.5793061981605,0.31264326274400001,48.25,11.75,0.91451546680200002,0.16673237974999999,0.083218843266100004
2017-06-20 00:00:00,2.9975922770199999,0.583765191834,0.30669871240899998,48.25,11.75,0.91582821048200003,0.16665731542100001,0.088802620352399997
2017-06-21 00:00:00,2.9660724813599999,0.58289248998000009,0.30039556786400001,48.25,11.75,0.92410329440000005,0.16759928681899999,0.081135833188399994
2017-06-22 00:00:00,2.9196357500399999,0.57419647423950004,0.29943913430000002,48.25,11.75,0.94307659124999998,0.17691807725200001,0.079865358565500005
2017-06-23 00:00:00,2.8759964581599999,0.57114768064050003,0.30549252241800001,48.25,11.75,0.95376189966199998,0.17909800094700001,0.095828723445399999
2017-06-24 00:00:00,2.83391735362,0.57080455107899997,0.30289424270400001,48.25,11.75,0.96017324017899996,0.18254279056700001,0.095152270074299994
